accountId,averageAbsLoad,averageAccPedalPosD,averageAccPedalPosE,averageAcceleration,averageAltitude,averageAmbientAirTemp,averageClimb,averageCommThrottleAc,averageEngineTime,averageFuelPressure,averageGPSAcceleration,averageGPSLatitude,averageGPSLongitude,averageGear,averageGpsSpeed,averageHeadingChange,averageIncline,averageIntakeAirTemp,averageLoad,averageLongTermFuelTrim1,averageLongTermFuelTrim2,averageMaf,averageManifoldPressure,averageO211,averageO212,averageRelThrottlePos,averageRpm,averageShortTermFuelTrim1,averageShortTermFuelTrim2,averageSpeed,averageTemp,averageThrottlePos,averageThrottlePosB,averageTimingAdvance,count,driver,driverVehicle,eventId.day,eventId.hour,eventId.minute,eventId.month,eventId.quarter,eventId.year,eventTime.$date,maxAbsLoad,maxAccPedalPosD,maxAccPedalPosE,maxAcceleration,maxAltitude,maxAmbientAirTemp,maxClimb,maxCommThrottleAc,maxEngineTime,maxFuelPressure,maxGPSAcceleration,maxGear,maxGpsSpeed,maxHeadingChange,maxIncline,maxIntakeAirTemp,maxLoad,maxLongTermFuelTrim1,maxLongTermFuelTrim2,maxMaf,maxManifoldPressure,maxO211,maxO212,maxRelThrottlePos,maxRpm,maxShortTermFuelTrim1,maxShortTermFuelTrim2,maxSpeed,maxTemp,maxThrottlePos,maxThrottlePosB,maxTimingAdvance,minAbsLoad,minAccPedalPosD,minAccPedalPosE,minAcceleration,minAltitude,minAmbientAirTemp,minClimb,minCommThrottleAc,minEngineTime,minFuelPressure,minGPSAcceleration,minGear,minGpsSpeed,minHeadingChange,minIncline,minIntakeAirTemp,minLoad,minLongTermFuelTrim1,minLongTermFuelTrim2,minMaf,minManifoldPressure,minO211,minO212,minRelThrottlePos,minRpm,minShortTermFuelTrim1,minShortTermFuelTrim2,minSpeed,minTemp,minThrottlePos,minThrottlePosB,minTimingAdvance,vehicle
17350,,,,0.091755045,0.254545455,,0.118181818,,,,0.091755045,37.389,-121.955,1.545454545,16.77854545,0.003368673,,92.36363636,41.60427807,-3.545454545,,2.321083047,,,24036.36364,,1592.090909,-2.181818182,,37.68574496,202.9090909,25.45454545,,16.68181818,11,jins,10,7,21,54,6,3,2017,1.49687E+12,,,,1.870122487,5.1,,1.2,,,,1.870122487,2,21.118,0.018645938,,96,100,-3,NODATA,7.05427908,,,31200,,2530,3,NODATA,47.23430702,204,61.56862745,,26,,,,-1.824375851,-4.5,,-0.9,,,,-1.824375851,1,11.241,0,,87,0,-4,NODATA,0.44180184,,,0,,1083,-10,NODATA,25.48166563,201,14.50980392,,11,subaru-outback-2015
17350,,,,-0.20328401,-1.061538462,,-0.053846154,,,,-0.20328401,37.385,-121.961,1.769230769,14.38353846,0.002688804,,90.84615385,44.37405732,-2.846153846,,1.755607772,,,16230.76923,,1490.230769,-1,,31.45766601,201.1538462,19.96983409,,13.15384615,13,jins,10,7,21,55,6,0,2017,1.49687E+12,,,,2.490998155,0.3,,0.1,,,,2.490998155,2,19.703,0.018131213,,96,100,-1,NODATA,5.03442456,,,32400,,2126,4,NODATA,43.50528278,203,33.33333333,,24.5,,,,-4.874541488,-2.4,,-0.3,,,,-4.874541488,1,6.379,9.80E-05,,87,0,-4,NODATA,0.43386528,,,0,,1206,-8,NODATA,11.80857676,199,14.50980392,,9,subaru-outback-2015
17350,,,,0.484830999,-0.984615385,,0.030769231,,,,0.484830999,37.385,-121.961,1.769230769,13.77753846,0.001541819,,90.46153846,43.16742081,-2.846153846,,2.118858018,,,18600,,1515.076923,-1.230769231,,31.218626,200.8461538,21.59879336,,14.42307692,13,jins,10,7,21,55,6,1,2017,1.49687E+12,,,,3.721581077,0.4,,0.5,,,,3.721581077,2,18.911,0.004616877,,96,95.68627451,-1,NODATA,4.92860376,,,31400,,1986,4,NODATA,43.50528278,203,33.7254902,,28.5,,,,-3.132580846,-2.6,,-0.2,,,,-3.132580846,1,4.306,0.000188934,,87,0,-4,NODATA,0.44180184,,,0,,1168,-11,NODATA,9.322560597,199,14.50980392,,10,subaru-outback-2015
17350,,,,0.205918608,-1.018181818,,0.036363636,,,,0.205918608,37.385,-121.962,1.636363636,14.07436364,0.001420795,,90,48.84135472,-2.636363636,,2.149605251,,,21545.45455,,1506.818182,0.090909091,,31.69670603,201,21.78253119,,13,11,jins,10,7,21,55,6,2,2017,1.49687E+12,,,,3.058582873,0.4,,0.2,,,,3.058582873,2,19.395,0.004140704,,96,100,-1,NODATA,4.96960932,,,31200,,2060,5,NODATA,43.50528278,203,33.7254902,,17.5,,,,-2.494330594,-2.6,,-0.2,,,,-2.494330594,1,4.08,0,,87,0,-4,NODATA,0.48016188,,,0,,1156,-3,NODATA,8.701056557,199,14.50980392,,7,subaru-outback-2015
17350,,,,0.22537194,-1.2,,-0.016666667,,,,0.22537194,37.385,-121.962,1.916666667,14.95241667,0.002461395,,90.25,59.77124183,-2.833333333,,2.86884598,,,20983.25,,1620.083333,0.083333333,,32.99150611,201,26.69934641,,13.41666667,12,jins,10,7,21,55,6,3,2017,1.49687E+12,,,,2.497671962,0.4,,0.2,,,,2.497671962,2,19.729,0.011510365,,96,96.47058824,-1,NODATA,6.89290236,,,35400,,2285,6,NODATA,43.50528278,203,57.25490196,,21,,,,-3.871202966,-2.6,,-0.3,,,,-3.871202966,1,3.905,6.80E-05,,86,14.90196078,-4,NODATA,0.4497384,,,0,,1216,-4,NODATA,9.322560597,199,14.50980392,,8.5,subaru-outback-2015
17350,,,,0.381295297,0.208333333,,0.025,,,,0.381295297,37.385,-121.974,1.166666667,26.41458333,0.001485361,,84.25,65.06535948,-1.25,,3.47522121,,,29000,,1955,-2,,59.19825979,202.8333333,28.59477124,,19.70833333,12,jins,10,7,21,56,6,0,2017,1.49687E+12,,,,1.877655709,1.3,,0.2,,,,1.877655709,2,29.416,0.014632427,,87,100,-1,NODATA,6.84660576,,,31000,,2542,1,NODATA,65.25792418,203,56.07843137,,29,,,,0,-1.7,,-0.1,,,,0,1,17.373,5.96E-05,,82,28.23529412,-4,NODATA,2.30424792,,,21400,,1756,-8,NODATA,41.01926663,201,20.39215686,,13.5,subaru-outback-2015
17350,,,,0.528825416,0,,0.063636364,,,,0.528825416,37.384,-121.972,1.363636364,25.72881818,0.001156947,,84.18181818,76.00713012,-1,,3.8426178,,,29309.09091,,2021.181818,-0.454545455,,57.68687496,202.4545455,28.98395722,,18.04545455,11,jins,10,7,21,56,6,1,2017,1.49687E+12,,,,2.048464205,0.7,,0.4,,,,2.048464205,2,29.354,0.00848385,,86,100,-1,NODATA,7.44317052,,,31200,,2801,3,NODATA,65.87942822,203,50.19607843,,25,,,,0,-1.5,,-0.2,,,,0,1,18.968,2.09E-05,,82,43.1372549,-1,NODATA,2.18652228,,,27800,,1816,-4,NODATA,44.12678682,201,18.03921569,,10,subaru-outback-2015
17350,,,,0.41001081,0.172727273,,0.018181818,,,,0.41001081,37.384,-121.973,1.181818182,26.484,0.000288401,,83.81818182,67.45098039,-1.545454545,,3.28176756,,,29509.09091,,1957.545455,-1.818181818,,59.32538562,202.8181818,25.31194296,,22.72727273,11,jins,10,7,21,56,6,2,2017,1.49687E+12,,,,2.47364792,1.2,,0.2,,,,2.47364792,2,29.431,0.000714286,,84,100,-1,NODATA,4.50796608,,,31200,,2614,0,NODATA,65.25792418,203,32.94117647,,35.5,,,,-0.590783308,-1.5,,-0.2,,,,-0.590783308,1,20.012,3.94E-05,,82,23.92156863,-4,NODATA,1.90080612,,,27600,,1812,-11,NODATA,46.61280298,201,17.64705882,,9,subaru-outback-2015
17350,,,,0.359018142,0.25,,0.028571429,,,,0.359018142,37.385,-121.974,1.142857143,27.03842857,0.000368405,,84,70.92436975,-1.214285714,,3.170561237,,,29785.71429,,1927.214286,-0.714285714,,60.46346444,202.7142857,24.92997199,,18.92857143,14,jins,10,7,21,56,6,3,2017,1.49687E+12,,,,1.244252332,1.3,,0.3,,,,1.244252332,2,29.421,0.001421471,,86,96.8627451,-1,NODATA,4.93654032,,,31400,,2076,2,NODATA,65.25792418,203,31.76470588,,29,,,,0,-1.1,,-0.3,,,,0,1,22.193,9.54E-06,,82,25.49019608,-4,NODATA,1.72091076,,,27400,,1804,-8,NODATA,50.34182722,201,17.25490196,,9,subaru-outback-2015
17350,,,,-1.442419011,1.141666667,,0.008333333,,,,-1.442419011,37.39,-121.991,1.25,21.56466667,0.001520377,,85.58333333,26.20915033,-2.833333333,,1.36277349,,,14433.33333,,1552.75,-0.583333333,,46.14667495,201.5,17.90849673,,17.66666667,12,jins,10,7,21,57,6,0,2017,1.49687E+12,,,,0.557402726,3.3,,0.6,,,,0.557402726,2,29.4,0.006122066,,89,66.66666667,-1,NODATA,2.68652556,,,30600,,1944,2,NODATA,65.25792418,203,23.52941176,,35,,,,-5.824000373,-0.3,,-0.2,,,,-5.824000373,1,6.75,0,,84,0,-4,NODATA,0.41799216,,,0,,1111,-6,NODATA,7.458048477,201,14.50980392,,4.5,subaru-outback-2015
17350,,,,-1.416246291,1.32,,-0.02,,,,-1.416246291,37.39,-121.992,1.4,19.4831,0.003517187,,86.3,30.2745098,-3.1,,1.269320496,,,12679.8,,1457.5,0.2,,41.57862026,201.8,17.96078431,,15.2,10,jins,10,7,21,57,6,1,2017,1.49687E+12,,,,0,3.2,,0.5,,,,0,2,29.236,0.012779456,,89,80,-1,NODATA,3.1349412,,,30400,,1927,10,NODATA,64.63642014,203,27.45098039,,25,,,,-4.290461813,-0.5,,-0.4,,,,-4.290461813,1,4.013,3.94E-05,,84,0,-4,NODATA,0.46561152,,,0,,818,-3,NODATA,4.972032318,201,14.50980392,,7,subaru-outback-2015
17350,,,,-0.993206685,1.345454545,,0.1,,,,-0.993206685,37.39,-121.992,1.363636364,19.64527273,0.002531701,,85.90909091,32.6916221,-2.636363636,,1.503737618,,,18327.27273,,1619.909091,-1.454545455,,42.54477654,201.7272727,18.64527629,,14.86363636,11,jins,10,7,21,57,6,2,2017,1.49687E+12,,,,2.490998155,3.1,,0.8,,,,2.490998155,2,29.236,0.010160321,,87,76.07843137,-1,NODATA,3.42859392,,,33800,,2157,3,NODATA,64.63642014,203,26.2745098,,25.5,,,,-5.393959844,-0.5,,-0.2,,,,-5.393959844,1,2.48,0,,84,0,-4,NODATA,0.41799216,,,0,,1193,-7,NODATA,8.701056557,201,14.50980392,,8.5,subaru-outback-2015
17350,,,,-0.355563968,1.444444444,,0.088888889,,,,-0.355563968,37.39,-121.992,1.444444444,19.94833333,0.003589922,,85.33333333,37.38562092,-2.333333333,,1.778965227,,,21311.11111,,1617.444444,-1.777777778,,43.64339479,201.4444444,20.82788671,,18.11111111,9,jins,10,7,21,57,6,3,2017,1.49687E+12,,,,4.240280973,3.4,,0.7,,,,4.240280973,2,27.929,0.012534113,,87,78.03921569,-1,NODATA,4.17859884,,,31200,,1999,0,NODATA,61.52889994,203,39.60784314,,30,,,,-3.759097015,0,,-0.2,,,,-3.759097015,1,4.054,9.76E-06,,84,0,-4,NODATA,0.41931492,,,0,,1197,-5,NODATA,13.05158484,201,14.50980392,,11,subaru-outback-2015
17350,,,,0.47744929,-4.091666667,,-0.15,,,,0.47744929,37.391,-121.993,1.583333333,14.69133333,0.011268841,,84.5,50.06535948,-2.25,,2.37677926,,,23233.16667,,1552.333333,-0.25,,32.7843381,201.1666667,23.36601307,,15.79166667,12,jins,10,7,21,58,6,0,2017,1.49687E+12,,,,4.359246772,1.8,,0.5,,,,4.359246772,2,18.582,0.065961075,,86,96.47058824,-1,NODATA,6.38363976,,,34400,,2358,3,NODATA,41.01926663,203,49.01960784,,28,,,,-1.497600096,-6.8,,-0.4,,,,-1.497600096,1,5.757,0,,82,0,-4,NODATA,0.43254252,,,0,,1225,-5,NODATA,15.53760099,199,14.50980392,,3.5,subaru-outback-2015
17350,,,,0.839641238,-4.278571429,,-0.107142857,,,,0.839641238,37.391,-121.993,1.428571429,14.74464286,0.005756048,,84.35714286,55.46218487,-2.5,,2.46827016,,,20456.85714,,1612.071429,-0.071428571,,33.38364557,201.2857143,23.86554622,,17.5,14,jins,10,7,21,58,6,1,2017,1.49687E+12,,,,5.494632965,1.4,,0.7,,,,5.494632965,2,18.587,0.025081967,,87,100,-1,NODATA,6.49871988,,,31200,,2596,7,NODATA,41.64077067,203,46.66666667,,31,,,,-3.441873638,-6.9,,-0.8,,,,-3.441873638,1,6.425,0,,82,0,-4,NODATA,0.47487084,,,0,,1210,-4,NODATA,14.91609695,199,14.50980392,,11,subaru-outback-2015
17350,,,,0.887080433,-4.283333333,,-0.158333333,,,,0.887080433,37.391,-121.993,1.416666667,14.41341667,0.004467542,,84.33333333,50.62091503,-2.333333333,,2.02977522,,,20483.08333,,1514,-0.583333333,,33.45763414,201.1666667,21.79738562,,16.91666667,12,jins,10,7,21,58,6,2,2017,1.49687E+12,,,,4.363619136,1.4,,0.3,,,,4.363619136,2,18.803,0.015694716,,87,100,-1,NODATA,6.1640616,,,31200,,2556,3,NODATA,41.64077067,203,45.88235294,,36,,,,-0.622126166,-7.2,,-0.6,,,,-0.622126166,1,7.048,0,,82,12.94117647,-4,NODATA,0.42460596,,,0,,1090,-5,NODATA,14.29459291,199,14.50980392,,0.5,subaru-outback-2015
17350,,,,0.552606014,-4.62,,0.04,,,,0.552606014,37.391,-121.993,1.5,14.9271,0.006307904,,84.5,43.7254902,-3.1,,1.971044676,,,21499.8,,1503.1,-0.8,,34.12057178,201,22.07843137,,16.35,10,jins,10,7,21,58,6,3,2017,1.49687E+12,,,,3.655906116,-1.9,,0.5,,,,3.655906116,2,18.89,0.037301587,,87,100,-1,NODATA,6.17596644,,,30400,,2433,3,NODATA,41.64077067,203,48.62745098,,25.5,,,,-0.590783308,-6.8,,-0.5,,,,-0.590783308,1,5.772,9.45E-05,,82,0,-4,NODATA,0.47487084,,,1400,,1252,-5,NODATA,13.67308888,199,14.50980392,,11,subaru-outback-2015
17350,,,,-0.086656518,-1.441666667,,0.066666667,,,,-0.086656518,37.388,-121.984,1.75,15.03966667,0.000462835,,86.25,28.20261438,-3.75,,0.9997861,,,18349.83333,,1246.583333,-0.916666667,,33.25046613,199.8333333,16.8627451,,19.5,12,jins,10,7,21,59,6,0,2017,1.49687E+12,,,,1.219831285,0.3,,1.2,,,,1.219831285,2,18.247,0.001070039,,87,63.52941176,-1,NODATA,2.17329468,,,33200,,1466,3,NODATA,41.01926663,201,22.35294118,,32.5,,,,-0.616571468,-4.6,,-0.6,,,,-0.616571468,1,13.684,3.96E-05,,84,0,-4,NODATA,0.42460596,,,1000,,1117,-4,NODATA,30.45369795,199,14.50980392,,11,subaru-outback-2015
17350,,,,-0.190636551,-1.6,,3.97E-18,,,,-0.190636551,37.388,-121.984,1.714285714,15.10442857,0.000434668,,86.35714286,26.91876751,-3.785714286,,0.890500929,,,15771.35714,,1229.5,0,,33.29485927,200,16.49859944,,17.89285714,14,jins,10,7,21,59,6,1,2017,1.49687E+12,,,,0.616571468,0.2,,0.4,,,,0.616571468,2,18.18,0.002111001,,87,58.82352941,-1,NODATA,2.02646832,,,32200,,1351,4,NODATA,41.01926663,201,22.35294118,,32,,,,-0.655594979,-4.3,,-0.7,,,,-0.655594979,1,13.648,1.97E-05,,84,0,-4,NODATA,0.43254252,,,0,,1112,-4,NODATA,30.45369795,199,14.11764706,,11,subaru-outback-2015
17350,,,,-0.099088704,-1.333333333,,-0.008333333,,,,-0.099088704,37.388,-121.983,1.666666667,14.84091667,0.00115471,,86.41666667,27.74509804,-3.583333333,,0.86497481,,,19300.08333,,1221.416667,0.083333333,,32.7843381,200,16.17647059,,18.83333333,12,jins,10,7,21,59,6,2,2017,1.49687E+12,,,,0.627148375,0.3,,0.3,,,,0.627148375,2,16.936,0.005296935,,87,58.43137255,-1,NODATA,2.13228912,,,34601,,1364,7,NODATA,36.66873835,201,23.1372549,,30.5,,,,-1.24300808,-3.2,,-0.5,,,,-1.24300808,1,13.638,3.00E-05,,84,0,-4,NODATA,0.42063768,,,0,,1106,-4,NODATA,30.45369795,199,14.50980392,,11,subaru-outback-2015
17350,,,,-0.201986189,-1.575,,0.108333333,,,,-0.201986189,37.388,-121.983,1.583333333,15.07791667,0.001016234,,86.41666667,20.62091503,-3.583333333,,0.75000492,,,20316.66667,,1233.416667,-2,,33.04329811,200,15.75163399,,17.375,12,jins,10,7,21,59,6,3,2017,1.49687E+12,,,,0.615350534,0.3,,0.7,,,,0.615350534,2,18.417,0.003069307,,87,65.09803922,-1,NODATA,2.21959128,,,34600,,1417,0,NODATA,41.01926663,201,23.1372549,,33,,,,-1.204465193,-4.3,,-0.2,,,,-1.204465193,1,13.7,9.91E-06,,84,0,-4,NODATA,0.42725148,,,0,,1129,-8,NODATA,29.83219391,199,14.11764706,,10.5,subaru-outback-2015
17350,,,,-0.139892815,-5.046153846,,-0.1,,,,-0.139892815,37.389,-121.978,1.846153846,13.34469231,0.001905907,,85.61538462,33.06184012,-3.307692308,,1.461446298,,,24676.92308,,1316,-1.538461538,,29.40192188,200.5384615,18.64253394,,15.69230769,13,jins,10,7,22,0,6,0,2017,1.49687E+12,,,,2.458967516,-1.5,,0.2,,,,2.458967516,2,15.238,0.007654076,,87,87.05882353,-1,NODATA,3.77912532,,,31400,,1827,5,NODATA,33.56121815,201,29.41176471,,26,,,,-2.43966257,-6.9,,-0.6,,,,-2.43966257,1,7.969,0,,82,0,-4,NODATA,0.44180184,,,0,,1131,-8,NODATA,19.26662523,199,14.50980392,,11,subaru-outback-2015
17350,,,,0.182710737,-4.853846154,,-0.069230769,,,,0.182710737,37.389,-121.978,2,13.18138462,0.100783444,,85.30769231,37.46606335,-3.307692308,,1.326423028,,,22446.15385,,1320,-1.384615385,,29.40192188,200.2307692,17.91855204,,14.11538462,13,jins,10,7,22,0,6,1,2017,1.49687E+12,,,,3.005338684,-1.5,,0.2,,,,3.005338684,2,15.238,0.35839,,87,92.54901961,-1,NODATA,4.2791286,,,31400,,2114,0,NODATA,33.56121815,201,26.2745098,,20,,,,-1.866378498,-6.7,,-0.4,,,,-1.866378498,2,8.334,0,,82,0,-4,NODATA,0.429897,,,0,,1095,-4,NODATA,18.02361715,199,14.50980392,,11,subaru-outback-2015
17350,,,,0.156112948,-5.1,,0.007692308,,,,0.156112948,37.389,-121.978,1.846153846,13.14892308,0.030591397,,85.46153846,40.42232278,-3.307692308,,1.251636212,,,22338.46154,,1259.076923,-1.384615385,,29.30630588,200.2307692,18.00904977,,17,13,jins,10,7,22,0,6,2,2017,1.49687E+12,,,,2.334287473,-1.5,,0.3,,,,2.334287473,2,15.022,0.337761768,,87,83.52941176,-1,NODATA,2.92594512,,,30400,,1551,1,NODATA,33.56121815,201,24.31372549,,29.5,,,,-1.235594512,-6.8,,-0.3,,,,-1.235594512,1,7.722,0,,82,0,-4,NODATA,0.41931492,,,0,,1101,-6,NODATA,18.02361715,199,14.11764706,,11,subaru-outback-2015
17350,,,,0.095722802,-5.053846154,,-0.061538462,,,,0.095722802,37.389,-121.978,1.923076923,13.19592308,0.030967965,,85.23076923,44.40422323,-3.307692308,,1.308718394,,,24784.61538,,1276.076923,-2.307692308,,29.44972988,200.3846154,17.79788839,,17.19230769,13,jins,10,7,22,0,6,3,2017,1.49687E+12,,,,1.822592492,-1.4,,0.4,,,,1.822592492,2,15.212,0.352284314,,87,85.88235294,-1,NODATA,4.13494776,,,34400,,1838,0,NODATA,34.18272219,201,28.62745098,,27.5,,,,-2.458967516,-6.9,,-0.3,,,,-2.458967516,1,7.969,2.96E-05,,82,14.50980392,-4,NODATA,0.43386528,,,0,,1129,-7,NODATA,19.88812927,199,14.50980392,,11,subaru-outback-2015
17350,,,,-0.096320336,-6.08,,0.03,,,,-0.096320336,37.391,-121.974,1.3,6.8264,,,85.5,42.50980392,-3.1,,1.21958472,,,18900,,1162.1,0,,15.16469857,200,17.60784314,,11.6,10,jins,10,7,22,1,6,0,2017,1.49687E+12,,,,4.337515731,-3.4,,0.5,,,,4.337515731,2,15.269,0.001557789,,87,94.50980392,-1,NODATA,4.69447524,,,35000,,1966,4,NODATA,34.18272219,201,31.76470588,,24,,,,-4.223813863,-7.6,,-0.6,,,,-4.223813863,0,0,,,82,15.29411765,-4,NODATA,0.3902142,,,0,,682,-2,NODATA,0,199,14.11764706,,4.5,subaru-outback-2015
17350,,,,-0.045791892,-6.414285714,,0.028571429,,,,-0.045791892,37.391,-121.973,1.142857143,5.403714286,,,86,35.51820728,-3.142857143,,1.346002783,,,27142.85714,,1120.142857,-1.428571429,,12.3412945,200.1428571,18.767507,,8.071428571,7,jins,10,7,22,1,6,1,2017,1.49687E+12,,,,3.699428808,-3.8,,0.5,,,,3.699428808,2,14.826,0.000843254,,87,85.49019608,-1,NODATA,3.72224664,,,34800,,1851,0,NODATA,31.69670603,201,32.94117647,,15.5,,,,-5.828256127,-7.7,,-0.4,,,,-5.828256127,0,0,,,84,15.29411765,-4,NODATA,0.39418248,,,0,,679,-7,NODATA,0,199,14.11764706,,1,subaru-outback-2015
17350,,,,-0.338947588,-5.78,,-0.05,,,,-0.338947588,37.391,-121.973,1.6,7.3218,,,85.3,34.50980392,-3.4,,1.656624624,,,18560,,1297.8,-0.5,,15.97265382,200.2,20.39215686,,10.15,10,jins,10,7,22,1,6,2,2017,1.49687E+12,,,,3.052573869,-3.9,,0.2,,,,3.052573869,2,15.48,0.002824038,,87,85.09803922,-1,NODATA,5.026488,,,33600,,1997,3,NODATA,34.80422623,201,35.29411765,,17.5,,,,-4.286234757,-7.6,,-0.3,,,,-4.286234757,0,0,,,82,0,-4,NODATA,0.3836004,,,0,,683,-4,NODATA,0,199,13.7254902,,3,subaru-outback-2015
17350,,,,0.264929584,-5.811111111,,0.066666667,,,,0.264929584,37.391,-121.973,1.555555556,7.169777778,,,85.22222222,47.58169935,-2.666666667,,2.153306307,,,19666.66667,,1378.666667,0.222222222,,16.71155307,199.8888889,21.87363834,,11.38888889,9,jins,10,7,22,1,6,3,2017,1.49687E+12,,,,4.831907015,-3.7,,0.3,,,,4.831907015,2,15.567,0.001425781,,87,97.64705882,-1,NODATA,6.3029514,,,35400,,2287,2,NODATA,36.04723431,201,43.92156863,,25.5,,,,-4.294697215,-7.6,,-0.3,,,,-4.294697215,0,0.005,,,82,15.68627451,-4,NODATA,0.41402388,,,0,,698,-1,NODATA,0,199,14.11764706,,4,subaru-outback-2015
17350,,,,-0.029679103,-2.785714286,,-0.007142857,,,,-0.029679103,37.389,-121.971,0.785714286,4.455357143,,,87.71428571,36.72268908,-3.357142857,,1.452295997,,,21400,,1091.714286,-0.285714286,,9.810885199,202.1428571,20.08403361,,7.25,14,jins,10,7,22,2,6,0,2017,1.49687E+12,,,,6.105147738,-1.8,,0.2,,,,6.105147738,2,16.733,0.002130178,,91,100,-1,NODATA,7.21301028,,,34600,,2482,5,NODATA,37.29024239,203,55.29411765,,13,,,,-4.903384929,-3.8,,-0.4,,,,-4.903384929,0,0,,,84,14.90196078,-4,NODATA,0.3703728,,,0,,678,-3,NODATA,0,201,13.7254902,,1.5,subaru-outback-2015
17350,,,,-0.441447431,-2.625,,0.058333333,,,,-0.441447431,37.389,-121.971,0.75,5.935333333,,,87.91666667,29.28104575,-3.5,,1.14264418,,,21316.66667,,1050.666667,-1,,12.58545681,202.3333333,16.99346405,,8.25,12,jins,10,7,22,2,6,1,2017,1.49687E+12,,,,3.08285734,-1.8,,0.5,,,,3.08285734,2,16.849,0.0025,,91,100,-1,NODATA,5.85453576,,,34000,,2279,3,NODATA,37.29024239,203,30.98039216,,12,,,,-4.612274878,-3.8,,-0.2,,,,-4.612274878,0,0,,,84,13.33333333,-4,NODATA,0.38492316,,,0,,651,-6,NODATA,0,201,13.7254902,,3.5,subaru-outback-2015
17350,,,,0.19495286,-2.68,,0.033333333,,,,0.19495286,37.389,-121.971,0.8,5.099733333,,,87.73333333,34.53594771,-3.4,,1.119760432,,,23613.33333,,1097.466667,-0.4,,11.39424073,202.3333333,16.78431373,,9.733333333,15,jins,10,7,22,2,6,2,2017,1.49687E+12,,,,5.308510195,-1.8,,0.5,,,,5.308510195,2,16.955,0.001733204,,91,98.03921569,-1,NODATA,4.23547752,,,35400,,2237,3,NODATA,37.29024239,203,28.23529412,,28.5,,,,-3.630987574,-3.8,,-0.3,,,,-3.630987574,0,0,,,84,0,-4,NODATA,0.39153696,,,0,,671,-4,NODATA,0,201,13.7254902,,0,subaru-outback-2015
17350,,,,-0.015660141,-2.606666667,,0.046666667,,,,-0.015660141,37.389,-121.971,0.8,5.1558,,,87.86666667,26.82352941,-3.4,,1.334488472,,,21586.66667,,1076.933333,-1.266666667,,11.39424073,202.2,19.68627451,,8.166666667,15,jins,10,7,22,2,6,3,2017,1.49687E+12,,,,4.813196823,-1.8,,0.2,,,,4.813196823,2,16.889,0.000736318,,91,77.25490196,-1,NODATA,6.4418412,,,35200,,2166,0,NODATA,37.29024239,203,52.15686275,,18,,,,-4.324580794,-3.7,,-0.4,,,,-4.324580794,0,0,,,84,0,-4,NODATA,0.3769866,,,0,,681,-5,NODATA,0,201,13.7254902,,2,subaru-outback-2015
17350,,,,0.413777079,-0.741666667,,2.31E-18,,,,0.413777079,37.39,-121.968,1.416666667,9.59475,,,90.33333333,37.05882353,-3.333333333,,1.20801057,,,26366.66667,,1169,-0.5,,21.64905739,203,17.97385621,,18.29166667,12,jins,10,7,22,3,6,0,2017,1.49687E+12,,,,1.858935313,1,,0.4,,,,1.858935313,2,16.984,0.005677632,,91,81.56862745,-1,NODATA,2.31879828,,,30000,,1805,6,NODATA,36.66873835,203,24.31372549,,32,,,,-0.410775968,-2.7,,-0.3,,,,-0.410775968,0,0.005,,,89,0,-4,NODATA,0.50397156,,,1400,,700,-4,NODATA,0,203,14.50980392,,3,subaru-outback-2015
17350,,,,0.45301459,-0.592307692,,0.107692308,,,,0.45301459,37.39,-121.968,1.692307692,9.907692308,,,90.38461538,38.28054299,-3.076923077,,1.278600166,,,24692.30769,,1205.923077,-1.538461538,,22.23072142,203,18.58220211,,14.03846154,13,jins,10,7,22,3,6,1,2017,1.49687E+12,,,,2.116839373,1.1,,0.7,,,,2.116839373,2,16.941,0.00759519,,91,67.45098039,-1,NODATA,2.38890456,,,29800,,1835,5,NODATA,37.29024239,203,25.09803922,,25,,,,-1.203299206,-2.7,,-0.3,,,,-1.203299206,0,0,,,89,14.90196078,-4,NODATA,0.46825704,,,2000,,708,-8,NODATA,0,203,14.50980392,,3.5,subaru-outback-2015
17350,,,,0.571291653,-0.671428571,,0.021428571,,,,0.571291653,37.39,-121.968,1.5,10.1295,,,90.42857143,44.45378151,-2.714285714,,1.5344016,,,24857.14286,,1279.5,-1.5,,22.77368374,203,19.15966387,,14.21428571,14,jins,10,7,22,3,6,2,2017,1.49687E+12,,,,3.129426182,1.2,,0.5,,,,3.129426182,2,16.879,0.008428428,,91,81.96078431,-1,NODATA,4.034418,,,29600,,1760,2,NODATA,37.91174643,203,29.80392157,,24.5,,,,-1.249254351,-2.3,,-0.3,,,,-1.249254351,0,0,,,89,14.90196078,-4,NODATA,0.48016188,,,0,,708,-5,NODATA,0,203,14.50980392,,2,subaru-outback-2015
17350,,,,0.800215491,-1.007692308,,0.030769231,,,,0.800215491,37.39,-121.968,1.384615385,9.072230769,,,90.53846154,42.71493213,-2.846153846,,1.154057225,,,24646.15385,,1248,-0.384615385,,20.65305732,203,17.16440422,,13.65384615,13,jins,10,7,22,3,6,3,2017,1.49687E+12,,,,3.789658779,1,,0.3,,,,3.789658779,2,16.941,0.007718631,,91,93.7254902,-1,NODATA,4.01325384,,,30000,,1960,3,NODATA,37.29024239,203,27.84313725,,34,,,,-0.617797256,-2.4,,-0.4,,,,-0.617797256,0,0.005,,,89,16.07843137,-4,NODATA,0.44577012,,,600,,712,-6,NODATA,0,203,14.50980392,,2,subaru-outback-2015
